tweet_id;sentiment;content
10834;anger   ;ordered my vacation bathing suits. one less thing to fret about.       
10835;anger   ;Cheap pout my brodcast 
10836;anger   ;Ughhh love a clean house and my incense lit aromatherapy       
10837;anger   ;Follow me on Snapchat ðŸ‘» Carlabtst15 #snapchat #snap 
10838;anger   ;Vale! Vale! Sip sangria and taste tantalizing tapas @ElCidLA  's fiery flamenco nights! #MinutesFromHoM #SilverLake #LA #Flamenco      
10839;anger   ;Grateful for all the hungry people in my life! Hungry to learn change grow help etc - not sure anybody has it better! #relentless  
10840;anger   ;Love the new song I can't stop thinking about you by #sting.   
10841;anger   ;@thomeagle Just to help maintain and boost our status as a world class centre for education culture and tolerance.    
10842;anger   ;@savageimiike one of my favorite songs brother real talk.     
10843;anger   ;one month til someone's bday and i think it's time to flaunt that I got them something pretty awesome  
10760;anger   ;Tiangong 1 China's first space laboratory will come to a fiery end in late 2017. The average decommissioned satellite either burns ...       
10845;anger   ;Ellie just gave me loads of gifts with notes on em for uni n I burst out in tears I LOVE HERðŸ˜©      
10846;anger   ;@EagleGiles23 @tgilmore_92 what I miss?        
10847;anger   ;@Callidissima @ahouseingotham wrath of khan is one of the best movies of all time      
10848;anger   ;"I'm girly in the sense that I always have lashes &amp; nails done but tomboy in the sense that black is my only color &amp; refuse the ruffle life     "
10849;anger   ;Follow up. Follow through. Be #relentless. #success    
10850;anger   ;@cburt43 turn that frown upside down   
10644;anger   ;Time wounds all heels.\n\n #DrunkJesus #rt #lol #wisdom #quote #comedy #self #Revenge  #hate #time #funny #politics #Trump #POTUS2016  
10852;anger   ;rose incense are the best thing I've ever bought       
10219;anger   ;Unbelievable takes 10 minutes to get through to @BarclaysUK then there's a fault and the call hangs up  #treatcustomersfairly  
10854;anger   ;Follow up. Follow through. Be . #success       
10855;anger   ;Wrinkles should merely hide where frown have been.  - Mark Twain       
10035;anger   ;Unbelievable takes 10 minutes to get through to @BarclaysUK then there's a fault and the call hangs up #fuming #treatcustomersfairly   
10857;anger   ;@ZubairSabirPTI  pls dont insult the word 'Molna'     
10858;anger   ;@ArcticFantasy I would have almost took offense to this if I actually snapped you     
10859;anger   ;@IllinoisLoyalty that Rutgers game was an abomination. An affront to God and man. We must never speak of it again.    
10860;anger   ;@CozanGaming that's what lisa asked before she started raging at me 'can I call you?' heh    
10862;anger   ;Sometimes I get mad over something so minuscule I try to ruin somebodies life not like lose your job like get you into federal prison #anger  
10863;anger   ;"I think @Sam_Canaday &amp; @KYLEJDOWSON must actually have to be working like me &amp; @dowson_brady because I havent got any snap chat videos today  "
10864;anger   ;My eyes have been dilated. I hate the world right now with the rage of a thousand fiery dragons. I need a drink.      
10866;anger   ;@huwellwell One chosen by the CLP members! MP seats are not for people to dole out to their mates we elect candidates.       
10867;anger   ;@Yoshi_OnoChin can you please not have Canadian players play US players that lag  is atrocious. #fixthisgame #trash #sfvrefund       
10868;anger   ;@DailyMirror i love how theres no outrage that it's a white man but if it was a black man them BLM would be all over it regardless of reason  
10869;anger   ;"Me being on my dean really saving a lot of ppl bc I don't snap nomore &amp; it take so much out of me..      "
10870;anger   ;Sorry guys I have absolutely no idea what time i'll be on cam tomorrow but will keep you posted. #fuming      
10871;anger   ;Sorry guys I have absolutely no idea what time i'll be on cam tomorrow but will keep you posted.      
10872;anger   ;Is it me or is Ding wearing the look of a man who's just found his arch enemy in bed with his missus? #angryman      
10874;anger   ;@__NETFLIXNCHILL I fuck with madden way harder
10875;anger   ;@TrussElise Obama must be fuming.. lol
10876;anger   ;Hate when guys cant control their anger ðŸ™ƒðŸ™ƒ      
10877;anger   ;[ @HedgehogDylan ] *she would frown a bit folding her arms* 'why is it that every time I'm in need of assistance someone expects a lil **    
10878;anger   ;Literally fuming fuck sake    
10879;anger   ;@TrueAggieFan oh so that's where Brian was! Where was my invite?      
10880;anger   ;@TrueAggieFan oh so that's where Brian was! Where was my invite? #offended    
10881;anger   ;@DxfyingGrxvity - frustration looking up at Elphaba in a frown of aggravation. Her high pitched voice was growing more and more --   
10882;anger   ;It's the most magical time of the year......Xmas party announced and the #outrage commences. Gotta love Silicon Valley millennials.   
10883;anger   ;@LaureEve I am sitting here wrapped in a fluffy blanket with incense burning listening to Bon Iver and drinking mulled wine. I'm there.     
10884;anger   ;@RevTrevK @Wolfman93011 @Daraidernation @EROCKhd Take 2k out of it the numbers on madden are low and have dropped and people are unhappy      
10885;anger   ;I wouldn't have #anger issues.....if she didn't have #lying issues.....think about that one. #pow #lies #confusion    
10886;anger   ;@isthataspider @dhodgs i will fight this guy! Don't insult the lions like that! But seriously they kinda are.Wasted some of the best players  
10887;anger   ;Everybody talking about 'the first day of fall' but summer '16 is never gonna die #revenge @Drake     
10888;anger   ;The rage has died down. 
10889;anger   ;Ananya just grabbed a bible opened it started reading and then said 'where do they talk about burning people?'     
10890;anger   ;All Brian does is sleep and aggravate me      
10891;anger   ;@komal_sidhnani true...\nThey r burning with other's pleasure!\nPpl in true love happiness everywhere _ðŸ˜ƒ   
10892;anger   ;@pbhushan1 @IndianExpress so in your opinion is this the worst delhi govt? #acrid #bitter #hypocrisy  
10893;anger   ;@pbhushan1 @IndianExpress so in your opinion is this the worst delhi govt? #acrid  #hypocrisy 
10894;anger   ;i live and die for mchanzo honeymoon crashing and burning the second they move in together    
10895;anger   ;For the first time in my madden career I just set up a farm account. Should make MOTM much easier     
10896;anger   ;@LeonWobYP b***er off. NCFC is a grudge match :)      
10897;anger   ;Might just leave and aggravate bae    
10898;anger   ;Realest ever relentless ever inevitable that I win. 
10899;anger   ;Kik to trade have fun or a conversation  (kik: youraffair) #kik #kikme #messageme #textme #pics #trade #tradepics #dm  #bored
10900;anger   ;Kik to trade have fun or a conversation  (kik: youraffair) #kik #kikme #messageme #textme #pics #trade #tradepics #dm #snap #bored   
10901;anger   ;You're so thirsty for the chance to disagree w/ the left that you don't even realize when something is an affront to your bigoted platform.  
10902;anger   ;S/O to the girl that just hit my car...not only did she get lucky w/ no scratch but also from being spared the wrath of sleep deprived KaitðŸ™ƒ 
10903;anger   ;@LiamCannon1 He's just too raging to type properly... Ha ha!  
10904;anger   ;#oow16 #sting decent new song 
10905;anger   ;Ok scrubbed hands 5 times before trying to put them in.\nEyeballs #burning \n#EvenMoreBlind accidentally scared the #cat whilst #screeching   
10906;anger   ;Just joined #pottermore and was sorted into HUFFLEPUFF ðŸ˜¡ðŸ˜¡ðŸ˜¡ #fuming   
10907;anger   ;Just joined #pottermore and was sorted into HUFFLEPUFF ðŸ˜¡ðŸ˜¡ðŸ˜¡   
10908;anger   ;@reluctantnicko Don't ask you don't get. Apologies if I've offended you. All due respect Alan I think you've been fed duff info.    
10909;anger   ;I miss my gran singing Rawhide in her deep baritone growl.   
10910;anger   ;Having a baby born too soon is #lifechanging 6 years on and it feels like only yesterday #sad #happy #angry #emotionalrollercoaster   
10911;anger   ;Having a baby born too soon is #lifechanging 6 years on and it feels like only yesterday #sad #happy  #emotionalrollercoaster 
10912;anger   ;@UKBlogAwards @ModishMale I would always be honest but it's great to feedback opinion to the brand - don't want to offend them #BlogHour      
10913;anger   ;@fluffysoftlouis no no. I insist that you give me your best insult first      
10914;anger   ;@SSheil coincidentally watched Ulzana's Raid last night - brutally indignant filmmaking.      
10915;anger   ;@RealJamesWoods @KennyCoble saddest part of this whole mess is that all of this #anger is #misdirected they should march 2 the #WhiteHouse    
10916;anger   ;Note to self ~ Stop laughing at things that offend you it's ok to get mad at people \n#NoteToSelf #offended #mad #upset      
10917;anger   ;I think our defense here at USC is playing well we just need to fix a few things on offense and we can win the PAC 12 this year'     
10918;anger   ;Eat my ass' is no longer an insult    
10919;anger   ;Why to have vanity sizes?Now sizes SXS(evenXXS sometimes) are too big WTF?! Dear corporate jerks Lithuania didn't need this. #rant #angry  
10920;anger   ;Why to have vanity sizes?Now sizes SXS(evenXXS sometimes) are too big WTF?! Dear corporate jerks Lithuania didn't need this. #rant 
10921;anger   ;@MaddenFreestyle i turn the game on wanting to play madden and before i load up a game i just turn it off now. 
10922;anger   ;@marcavis @AntisocialJW2 I've always been fiery but never radical.   
10923;anger   ;Taking umbrage because Jimmy Carr claimed that Bilbo Baggins went to Mordor on 8 out of 10 cats does Countdown. Know your Baggins' mate.     
10924;anger   ;Anger resentment and hatred are the destroyer of your fortune today.
10925;anger   ;Anger resentment and hatred are the destroyer of your fortune today.' 
10926;anger   ;If I spend even 5 minutes with you and you already irritate me I seriously will bitch you out until you shut up 
10927;anger   ;Sting is just too damn earnest for early morning listening.   
10928;anger   ;Sting is just too damn earnest for early morning listening. #sting    
10929;anger   ;Just seeing Alex revells face gets me angry   
10930;anger   ;@HomeSwapperteam  Spent months arranging swap  new jobs etc now I've found out she's been leading me on a merry dance. #fuming with her     
10931;anger   ;@danbloom1 beware the fury of a weak king     
10932;anger   ;@DJ_JeanFranko growl!!! 
10933;anger   ;(Sam) Brown's Law: Never offend people with style when you can fake that you have to break us in this Island.
10934;anger   ;@FluDino Event started! everyone is getting ready to travel to the lake of rage where everything glows 
10935;anger   ;@TrevorHMoore @paget_old In Scotland the right-wingers are the most rabid anti-nationalists. Socialists are mostly in favour.
10936;anger   ;@Jen_ny69 People will always get offended everyone's situation is different! Just because we have kids doesn't mean we have to settle 
10937;anger   ;@gayla_weeks1 I try not to let my anger seep into reviews but I resent having my time wasted on books like that. Time is precious.   
10938;anger   ;I hope my hustle don't offend nobody  
10939;anger   ;Just watched Django Unchained Other people may frown but I titter in delight! 2/5   
10940;anger   ;Lol little things like that make me so angry x
10941;anger   ;At the point today where if someone says something remotely kind to me a waterfall will burst out of my eyes
10942;anger   ;@CorningFootball  IT'S GAME DAY!!!!      T MINUS 14:30  #relentless
10943;anger   ;This game has pissed me off more than any other game this year. My blood is boiling! Time to turn it off! #STLCards
10944;anger   ;@spamvicious I've just found out it's Candice and not Candace. She can pout all she likes for me 😍
10945;anger   ;@moocowward @mrsajhargreaves @Melly77 @GaryBarlow if he can't come to my Mum'a 60th after 25k tweets then why should I 🙈  #soreloser
10946;anger   ;@moocowward @mrsajhargreaves @Melly77 @GaryBarlow if he can't come to my Mum'a 60th after 25k tweets then why should I 🙈 #bitter #soreloser
10947;anger   ;wanna go home and focus up on this game . Don't wanna rage at all
10948;anger   ;@virginmedia I've been disconnected whilst on holiday 😤 but I don't move house until the 1st October 🤔 #furious
10949;anger   ;@virginmedia I've been disconnected whilst on holiday 😤 but I don't move house until the 1st October 🤔 
10950;anger   ;I wanna see you smile I don't wanna see you make a frown
10951;anger   ;@shae_caitlin ur road rage gives me anxiety.
10952;anger   ;@eMilsOnWheels I'm furious 😩😩😩
10953;anger   ;@EtherealMystic_ She was winning this war that had been raging on inside of his mind. The desire and love all rolling into something he -
10954;anger   ;They gonna give this KKk police bitch the minimum sentence..just wattch #angry
10955;anger   ;They gonna give this KKk police bitch the minimum sentence..just wattch 
10956;anger   ;I just got murdered in madden. 🤕
10957;anger   ;My nephew sees that i have a frown on my face and he tells me 'you're  beautiful '!😢💞😩
10958;anger   ;@CUTEFUNNYANIMAL @luvcaps19 My sister's dog does this. I think it's because she knows it'll provoke a reaction
10959;anger   ;new madden 16 video was gonna be up but xbox is being an ahole and not going through 🙄🙄 #struggles
10960;anger   ;The animosity toward Hillary comes from conspiracy theories and perception the animosity toward Trump is based on what he says and does.
10961;anger   ;Yay bmth canceled Melbourne show fanfuckingtastic just lost a days pay and hotel fees not happy atm #sad #angry
10962;anger   ;Yay bmth canceled Melbourne show fanfuckingtastic just lost a days pay and hotel fees not happy atm #sad 
10963;anger   ;I watch Amyah throw temper tantrums when she gets mad at something and I'm just like damnit that is me and I can't do nothing but laugh 😅
10964;anger   ;@crystaldiamondo impossible to say. We can only hope that I don’t unwittingly trigger her ferocious side again. Hell hath no fury..
10965;anger   ;@SportingTommo @ASFCofficial no doubt we are going to struggle this year. But moments like that from Payet take the sting out of it.
10966;anger   ;Autocorrect changes ''em' to 'me' which I resent greatly
10967;anger   ;Candice on great british bake off with that pout does my head in 👊🏻🙄
10968;anger   ;Point scorning and fury at Labor does nothing to address long term detention and the need to resettle #asylumseekers from #manus and #Nauru
10969;anger   ;HUGE CONGRATULATIONS TO NICOLE WINNING BIG BROTHER 18! @BBNicole #BB18 sorry not sorry #bitter #bbmichelle
10970;anger   ;HUGE CONGRATULATIONS TO NICOLE WINNING BIG BROTHER 18! @BBNicole #BB18 sorry not sorry  #bbmichelle
10971;anger   ;Fast and furious 6 this Monday 10 pm on mbc 2 😍😍😍😍😍😍😍
10972;anger   ;Not sorry for that burst of anti #Allo spam fuck any messaging app launching in 2016 without encryption on by default.
10973;anger   ;So I'm not being shady but one of Jongdae's ex rumoured girlfriends is going on WGM I'm not saying I'm over joyed but I'm over joyed #bitter
10974;anger   ;So I'm not being shady but one of Jongdae's ex rumoured girlfriends is going on WGM I'm not saying I'm over joyed but I'm over joyed 
10975;anger   ;At work yesterday some old cunt couple told me their coffees were cold and wanted a refund so i put my finger in it front of them angrily
10976;anger   ;When you want to say something so bad but can't ! #furious 😤
10977;anger   ;“Competition is suppose to motivate you to do better everytime not to be bitter all the time” -De philosopher DJ Kyos \n#quote #success #CSGO
10978;anger   ;@TheRevAl please tell us why 'protesting' injustice requires #burning #beating and #looting terrible optics #toussaintromain is true leader!
10979;anger   ;@XboxMAD @RobotBrush Ballmer will be furious. Another delivery lost...
10980;anger   ;Stop tracking back you fucking potato faced cunt errrr infuriating 😠😠😠😠😠 #angry #Rooney #mufc
10981;anger   ;Stop tracking back you fucking potato faced cunt errrr infuriating 😠😠😠😠😠  #Rooney #mufc
10982;anger   ;@TheBarmyArmy looking forward to div 2 next year @AndyBarmyArmy? #revenge #leictershireaway #therey
10983;anger   ;@TheBarmyArmy looking forward to div 2 next year @AndyBarmyArmy?  #leictershireaway #therey
10984;anger   ;@aGirlHasNo_Name @MdlMurray shot by black police woman Typical looney toon thinking.#Hillary #divide #anger #chaos
10986;anger   ;"Can't believe @virginmedia are putting their prices up!! They already know I'm struggling to pay my bill &amp; won't change my package!! #raging"
10987;anger   ;Yal aggravate tf outta me acting lying yal can't tell the difference between a dyke and a man. RARELY is it that hard to tell the difference
10988;anger   ;If i could just get my line to block!  #germantownbroncos #lilleague #popwarner #Broncos #usafootball #offense #lineman
10989;anger   ;Star trek online has a update to download oh fuming yay
10990;anger   ;@NewAgeInsiders @ChaoticWrestlin @davienne_long make sure you tell them how scared you are #revenge 🙌🏼🙌🏼
10991;anger   ;@SpookyHelder ...specifically are the cause of it all and they resent being considered the enemy.
10992;anger   ;The war is right outside your door #rage #USAToday
10993;anger   ;The war is right outside your door  #USAToday
10994;anger   ;A guy was raging so hard during a rocket league game when i beat him he started crying and i was laughing so hard lol
10995;anger   ;@donlemon listening to these politicians is making me so #angry I'm so fucking tired of political speak by career politicians @PatMcCroryNC
10996;anger   ;Bored rn leave Kik/Snapchat #kik #kikme #kikmessage #boredaf #bored #snapchatme #snapchat #snap #country #countrygirl
10997;anger   ;Bored rn leave Kik/Snapchat #kik #kikme #kikmessage #boredaf #bored #snapchatme #snapchat  #country #countrygirl
10998;anger   ;@easyJet Hi folks. Flight is going to be over an hour late departing from INV (EZY864) how do we go about getting a refund please? #boiling
10999;anger   ;@easyJet Hi folks. Flight is going to be over an hour late departing from INV (EZY864) how do we go about getting a refund please? 
11000;anger   ;@louiseannexx u fucked my house up I'll always hold a grudge
11001;anger   ;@josefcd904 @Reddou_Kun @deven_luca @supersoniclemon He also likes incurring Lily's wrath.
11002;anger   ;@ReadingFC @EFLCup - remind them 'Twenty's Plenty' #revenge!
11003;anger   ;@ReadingFC @EFLCup - remind them 'Twenty's Plenty' !
11004;anger   ;@twojacksdetail @bluelivesmtr Very rare an officer just shoots without regard. They don't want that on their conscience. #incite #inflame
11005;anger   ;@twojacksdetail @bluelivesmtr Very rare an officer just shoots without regard. They don't want that on their conscience. #incite 
11006;anger   ;@FakingALeto Gerard finally made it up the stairs with a little huff his face a little more red than it was before. Having little legs --
11007;anger   ;After what just happened. In need to smoke. #burning
11008;anger   ;After what just happened. In need to smoke. 
11009;anger   ;I really wish my road rage wasn't so damn bad lmaooooo
11010;anger   ;@__lucymellor No idea just exhausted and I was tidying my room and just burst out crying ... fs
11011;anger   ;@NahteWilly @AFP that was neither intelligent definitive or useful shall I name call or would you like to expand on how I have offend you ?
11012;anger   ;when you think you've got it together for a day then you randomly burst out crying
11013;anger   ;You offend me @Tansorma
11014;anger   ;@jamielamieee @gerbicapiral_ @Dory then I look at you and we burst out laughing
11015;anger   ;@WellerMonica Hi Monica I write regularly for @ctysmallholding  - but not on bees - never dared try them #buzz #sting #HONEY
11016;anger   ;@WellerMonica Hi Monica I write regularly for @ctysmallholding  - but not on bees - never dared try them #buzz  #HONEY
11017;anger   ;@smendler (2)  Watch out for ppl who have been filled w/ impotent rage over time - they can be led to do just about anything
11018;anger   ;I just killed a spider so big it sprayed spider guts on me like a horror movie.\n#ugh #revenge
11019;anger   ;@SopanDeb @johnrobertsFox @azizansari Let's not stereotype all South Asians as relentless beat reporters.
11020;anger   ;@Alex_Philip2648 it's a step up from boiling broccoli tbh
11021;anger   ;@rohan_connolly i think your high-profile female colleague would be one in yhat category... #massexodus 
11022;anger   ;@rohan_connolly i think your high-profile female colleague would be one in yhat category... #massexodus #bitter
11023;anger   ;@EE whats with the 50p a minute charge to 150 insult to injury
11024;anger   ;Last night the Rev. Dr. Earl Johnson spoke to Wake Progressive #Democrats on transforming #moral #outrage into effective political #action.
11025;anger   ;Repeal/remove the 'Johnson Amendment'. It is a direct affront to the First Amendment of the Constitution.
11026;anger   ;I HATE little girls 😡😡 got a lot off growing up to do!!! #fuming
11027;anger   ;I HATE little girls 😡😡 got a lot off growing up to do!!! 
11028;anger   ;-- used as a pawn in this red woman's game] For now try not to fret and act as if nothing is amiss. This is a royal -- @TheLadyOfGlenco
11029;anger   ;Police: Atlanta rapper Shawty Lo killed in fiery car crash
11030;anger   ;@JamieRJN She's all over the political map in her relentless pursuit of power.
11031;anger   ;No one's gonna chill bc fake outrage is fun or w/e but SPACE COLLEGE
11032;anger   ;I almost feel offended that she thinks that's a big deal. She's knows I'll literally do anything for her or Kai.
11033;anger   ;And to discriminate only generates hate\nAnd when you hate then you're bound to get irate
11034;anger   ;Weak people revenge. Strong people forgive. Intelligent people ignore.
11035;anger   ;I wanna kill you and destroy you. I want you died and I want Flint back. #emo #scene #anger #fuck #die #hatered
11036;anger   ;I wanna kill you and destroy you. I want you died and I want Flint back. #emo #scene  #fuck #die #hatered
11037;anger   ;I wanna kill you and destroy you. I want you died and I want her back. #emo #scene  #fuck #die #hatered
11038;anger   ;I wanna kill you and destroy you. I want you died and I want her back. #emo #scene #anger #fuck #die #hatered
11040;anger   ;"Using multiple combs simultaneously is what I like to call impressive work!! ;-O #snap #ohsnap #daaamn"
11041;anger   ;Nothing is more relentless than a dog begging for food
11042;anger   ;ok so i got my madden 17 refunded but now i gotta wait a few days for the money and now gotta pre-order fifa again....
11043;anger   ;@Deadspin @Rlblack1Rob My guess is he's just a convenient target for misplaced anger.  What they're really mad at is how they played.
11044;anger   ;People that smoke cigarettes irritate my soul.
11045;anger   ;Favourite quote of the year so far is by @ameliameech 'I swore at a parsnip' 😂 
11046;anger   ;Favourite quote of the year so far is by @ameliameech 'I swore at a parsnip' 😂 #raging
11047;anger   ;Threat factors in respect to provocation bulb worm: BnQo
11048;anger   ;#Scorpio always seek revenge!
11049;anger   ;— Self-hatred gives rise to fury fury to the desire for self-change.
11050;anger   ;You sting like a bee but you're still my honey.
11051;anger   ;if u have time 2 open a snap u have time 2 respond
11052;anger   ;This may offend some but I say u never trust a cop 🚓 of any color but especially not a white 1(the evidence is clear)! The klan has awoke
11053;anger   ;@JoeShennan Meanwhile @JoshuaMurrayBM and I are getting a 7.40am train. I hope you really really enjoy that hotel Shennan. #fuming
11054;anger   ;@JoeShennan Meanwhile @JoshuaMurrayBM and I are getting a 7.40am train. I hope you really really enjoy that hotel Shennan. 
11055;anger   ;#Forgiveness might make us look #weak but the weakest person is the one who holds #anger #hatred and #revenge.
11056;anger   ;#Forgiveness might make us look #weak but the weakest person is the one who holds #anger #hatred and .
11057;anger   ;"@WinchesterGank If only. Lol I just wish once he understood the crazy of his rabid fans &amp; addressed it."
11058;anger   ;The way @AvailableCar wash their hands of their mistakes is disgraceful. Left driving round on a tyre that can burst at any moment
11059;anger   ;People will talk words will sting but how you handle that is what differs you from them. Be like them or change the culture?#BeDifferent
11060;anger   ;Be quick to #listen slow to #speak and slow to #anger.
11061;anger   ;Be quick to #listen slow to #speak and slow to .
11062;anger   ;@Yannarell @LOLGOP Despite your #outrage fatigue don't lose your shine
11063;anger   ;Police don't wanna be called pigs but they keep actin like em....honestly that's even an insult to pigs
11064;anger   ;troubled soul don't loose your heart 'cause joy and peace he brings and the beauty that's in store outweighs the hurt of life's sting.
11065;anger   ;We floated like butterflies. Now you sting like bees!'
11066;anger   ;I don't like pineapple I only eat them on pizza they lose the sting when they get cooked.
11067;anger   ;"Ok but how are the fast &amp; furious movies NOT classified as comedy's? 🤔"
11068;anger   ;@Shonna_Ludi @_braaaat_ 😂😂😭😭😭 resentment
11069;anger   ;no offense but the doctor crying tears of joy after realizing he has a family for christmas is Cute
11070;anger   ;@JankHambrams You sound like my husband @Enistachia ... he makes hotter and hotter sauce - the fiery torment brings him mouth-joy! 🔥
11071;anger   ;warning: i am a sensitive angry insecure baby today but UGH why do people at large either hate or ignore me bc it is literally~the worst~
11072;anger   ;Karev better not be out!!! Or I am seriously done DONE with @GreysABC  #unfair #ugh
11073;anger   ;A black female LEO💙 was shot 8 times and died in Philadelphia --Where's the #outrage black people? @BarackObama #Sharpton #blm #TheFive
11074;anger   ;@JessicaValenti @nytimes I don't know... Wasn't punk mostly about white men throwing tantrums?
11075;anger   ;Oh daaaaaaamn @SophiaBush! #getitgirl #girlpower #anger #rawr #ChicagoPD
11076;anger   ;Oh daaaaaaamn @SophiaBush! #getitgirl #girlpower  #rawr #ChicagoPD
11077;anger   ;I'm deleting all these social media apps off my phone. I might keep snap chat and insta but I'll never be on it.
11078;anger   ;Panpiper playing Big River outside The Bridges in SR1 #outrage
11079;anger   ;Panpiper playing Big River outside The Bridges in SR1 
11080;anger   ;I base when it's going to rain here off of brills snap stories.
11081;anger   ;@ColinOccupantz @JasnaBadzak @proremain and there was I thinking #UKIP were a party of angry old men - how wrong can you be!
11082;anger   ;@mattstottwrites For me not so much outrage as ‘oh using female body to sell something AGAIN’
11083;anger   ;Congrats to #Nicole #bb18 ... Fix that nose now 😒💁🏻 #bitter #petty
11084;anger   ;Congrats to #Nicole #bb18 ... Fix that nose now 😒💁🏻  #petty
11085;anger   ;I had Golden Ocean the other day it was lush then I gagged and was sick... What a waste of £20 - I was fuming @EmmaGould_ I miss you
11086;anger   ;@PearseDoherty @harrymcgee @IrishTimes That might sting for a bit lads but you'll get over it.     #betterwithsinnfein
11087;anger   ;No offense but to the ppl out there using creams to build your glutes...COME ON. Go squat and what not.
11088;anger   ;This is a joke @SomersetCCC #fuming
11089;anger   ;This is a joke @SomersetCCC 
11090;anger   ;@UMA1R_ @bilalmahmooduk @Muslim_Scientst i do not offend your Faith unless 1 persecutes me treat me like a dog disrespect me and even so
11091;anger   ;The patriots have the lamest color rush jerseys in the whole nfl #madden (I hope they wear them tonight)
11092;anger   ;no offense but could troye start dming people so i can feel like less of an idiot when i dm him thanks
11093;anger   ;Forgiveness might make us look weak but the weakest person is the one who holds anger hatred and revenge.
11094;anger   ;Instagram seriously sort your sh*t out. I spent ages writing that caption for you to delete it and not post it!! #fume #instagram
11095;anger   ;Instagram seriously sort your sh*t out. I spent ages writing that caption for you to delete it and not post it!!  #instagram
11096;anger   ;Trump supports reach another level of irritation within me
11097;anger   ;People you need to look up the definition of protest. What you are doing is not protesting is called vandalism. #angry #stop
11098;anger   ;People you need to look up the definition of protest. What you are doing is not protesting is called vandalism.  #stop
11099;anger   ;"RE: #politicallycorrect #BS   What if I am #offended by your assumption the USA should change because you are a 'visitor' &amp; don't like it?"
11100;anger   ;@NJDDanin123 I personally liked #relentless …didn't get #OurHouse #OneJersey #werealldevilsinside \nDoes nothing till a puck drops #NJDevils
11101;anger   ;@Who_JN I've been having a quad shot every day and can sleep right after... it's time to detox 😅 I get raging migraines without coffee :/
11102;anger   ;@THATSSHAWTYLO passed away early this morning in a fast and furious styled car crash as he was leaving an ATL strip club. That's rough stuff
11103;anger   ;@inthefade going back to blissful ignorance?! #fury
11104;anger   ;@inthefade going back to blissful ignorance?! 
11105;anger   ;@MarianKeyes the pout tips me over the edge. I am most definitely AGIN. Who the feic bakes with full make up and boots with heels!!!!
11106;anger   ;ethan was with someone in the car when he did his revenge on grayson
11107;anger   ;@jonfavs Don King is an insult to the intelligence of the Black Community.  What are these people thinking?
11108;anger   ;@zavierdaniels had to snap going crazy 😭😭
11109;anger   ;Got a $20 tip from a drunk Uber passenger. Today I get a $25 parking ticket. I'd blame karma but my dumb ass forgot to pay the meter. 
11110;anger   ;Got a $20 tip from a drunk Uber passenger. Today I get a $25 parking ticket. I'd blame karma but my dumb ass forgot to pay the meter. #rage
11111;anger   ;If I do my homework now I can watch revenge and possibly go out tonight'\n*plays on phone for 2 hours to avoid doing homework
11112;anger   ;@MegMuphet I wasn't meaning to offend you. I was saying from personal experience. Kids got placed into these classes and they take advantage
11113;anger   ;@SINice Damn..  Lol..  Maybe it is for the best though..  Her brother might still be lookin for revenge 😂
11114;anger   ;@Red_Magpie @ali_faceache1 @joanna_caron @KCBFD @xMATTxLAWx he's not exactly a rabid tub thumper compared to McTernan now is he.
11115;anger   ;Dear hipster behind me at the game I am finding it very hard to pay attention while you talk about the politics of grapes of wrath. SHUT UP!
11116;anger   ;JV girls earn the W vs Stonington 2-1 today. Goals by K Waite and S Winakor. @DeluciaAlexis 1 assist. @mhseccathletics 
11117;anger   ;JV girls earn the W vs Stonington 2-1 today. Goals by K Waite and S Winakor. @DeluciaAlexis 1 assist. @mhseccathletics #relentless
11118;anger   ;White people irritate me.
11119;anger   ;Y'all bitches be so angry and bitter that must truly suck lol
11120;anger   ;@daynutrition @sliqnicq @nytimes I don't listen to White Trash talk about blacks. It's insult. Talk about your race living in trailers
11121;anger   ;We're going to get City in the next round for a revenge.
11122;anger   ;Me: *sees incense burner* is this for drugs?
11123;anger   ;@daemondave @paulkrugman Hey stupid that was bad intel to take Bin Laden out. Try again with your faux outrage. I bet u admire Putin right?
11124;anger   ;@RobertB_Rice Awesome. Another non-native being offended on my behalf. We need more of you in the world. #SaidNoNDNEver. #Paternalism
11125;anger   ;"@JohnJHarwood @GWGMJ30 It's no secret: personal dislike of Trump &amp; animosity has always been present..now magnified with bigotry/racism etc."
11126;anger   ;So then it's my turn. Soon as he says hi I just burst into tears lmaoo I was so overwhelmed.
11127;anger   ;@Gielnorian @HedonismGaming cmode grimrail made me want to eat angry bees
11128;anger   ;And getting offended or furious that a writers style isn't to your taste is ultimately daft I suppose.
11129;anger   ;"When u are strong u offend the weak &amp; insecure. STAY STRONG. Joshua 1:6-9 #god #internationaldayofpeace #actorslife"
11130;anger   ;@o2academybham since when the fuck can you not stand at a concert? #raging
11131;anger   ;@o2academybham since when the fuck can you not stand at a concert? 
11132;anger   ;My irritation level is at an all time high today 🙃
11133;anger   ;@jagtron1 blacks are good at provoke them selfs blaming on white when black cops shooting blacks
11134;anger   ;@Piggiewhopays lmao! I can only imagine the frown across that face of yours. #Hilarity
11135;anger   ;#ADP's #ezlabor web portal has to be THE SLOWEST web app I have ever had the displeasure of using!!
11136;anger   ;We are raging angry.=1/2 bil $ for 2 pro Liars.(Actors) the most useless people in america Where is ours for working 100 X harder? @FoxNews
